id,deliverTime,distance,idshop,minDeliverFee,minFee,mtWmPoiId,name,shopOpenStatus,sold,star
1367,35,0,67698114,3.0,0.0,1327547,京嘴儿（五道口店）,0,310,49
1368,61,0,72449286,0.0,0.0,1723790,心花阁鲜花坊（北京总部店）,0,85,50
1369,33,0,59004210,6.0,20.0,1672854,九本居酒屋（学院路店）,0,76,49
1370,82,0,23423169,20.0,68.0,159385,福源百汇水果店,0,584,48
1371,30,0,58909355,5.0,20.0,1125632,木桶饭 水煮,0,4,0
1372,56,0,69286988,35.0,0.0,1802770,水果烟酒超市,0,58,44
1373,31,0,72981128,5.0,20.0,2009757,诚一拉面（圣熙八号店）,0,74,48
1374,60,0,24757920,100.0,58.0,2009747,百合花苑（百子湾店）,0,3,0
1375,60,0,69917888,0.0,0.0,1807145,维纳斯鲜花（北京朝阳5店）,0,3,0
1376,38,0,19224985,4.0,15.0,2053772,麻辣香锅,0,2441,46
1377,56,0,79420393,49.0,0.0,2018500,老北京烧烤（北太平庄）,1,1,0
1378,49,0,66300424,0.0,0.0,943813,怡宝专卖店水站,1,63,50
1379,56,0,3042004,45.0,0.0,1118076,独一味万州烤鱼,1,0,0
1380,56,0,73502207,5.0,0.0,1619735,炒炒先生∙现炒快餐（中关村店）,1,0,0
1381,56,0,11566208,0.0,0.0,1160602,Viviancake（薇薇安蛋糕）,1,0,0
1382,55,0,90400036,5.0,0.0,2356791,一口川面（知春路店）,1,0,0
1383,74,0,68949069,9.0,0.0,1432545,榴莲千层盒子,0,1179,49
1384,38,0,67328901,5.0,20.0,1153011,THE SAUCE（T8餐厅）,0,622,47
1385,58,0,13928646,19.0,58.0,800639,大喜龙虾（彰化路店）,0,274,45
1386,60,0,27350042,0.0,0.0,1110880,繁花小筑•高端花店,0,61,50
1387,99,0,69725875,35.0,100.0,1626498,有虾有蟹,0,162,46
1388,113,0,76949384,0.0,0.0,1937053,甜蜜屋蛋糕坊,0,60,41
1389,50,0,66346409,10.0,100.0,995644,公主参鸡汤,0,292,48
1390,45,0,90043774,3.0,0.0,2205624,拌饭王国（五道口店）,0,331,44
1391,31,0,2273797,5.0,20.0,1736711,永和大王（成府路店BJ021）,0,2053,47
1392,37,0,3108361,3.0,15.0,540599,龙香记桂林米粉,0,144,49
1393,36,0,17233383,3.0,25.0,758285,川友园麻辣香锅,0,257,46
1394,34,0,23162061,5.0,15.0,2335711,爱的味道蛋糕西饼屋（西苑店）,0,10,0
1395,49,0,56833601,25.0,268.0,701021,唯聚一家便利店,0,128,46
1396,67,0,80534258,8.0,0.0,943862,老婆很芒,0,5394,48
1397,30,0,20733873,7.0,15.0,1987805,鲜果时间（新中关购物中心店）,0,148,49
1398,163,0,20634514,0.0,30.0,670628,缘心蛋糕坊,0,134,49
1399,58,0,67948031,25.0,0.0,1339989,哈哈镜（同城配送）,0,129,48
1400,92,0,75653056,38.0,100.0,1864411,银鑫海鲜（生鲜）,0,504,47
1401,63,0,90398559,42.0,0.0,2269599,英伦时光炸鸡,0,771,47
1402,43,0,67994825,4.0,20.0,1350938,煲仔皖快餐,1,1458,48
1403,56,0,90322398,6.0,15.0,2248390,一家人麻辣拌,1,42,43
1404,56,0,90507609,40.0,80.0,2317768,生鲜果蔬超市（新发地店）,1,0,0
1405,56,0,69864974,12.0,158.0,1606674,爱社团海鲜火锅烤肉,1,0,0
1406,55,0,73536264,3.0,0.0,1763014,京味小站,1,0,0
1407,56,0,79434512,0.0,0.0,1547068,久遇进口葡萄酒直营店,0,2,0
1408,43,0,23115510,4.0,0.0,1832393,状元过桥米线,0,2499,44
1409,99,0,69228863,35.0,38.0,1516001,菜多多,0,95,50
1410,37,0,2660929,9.0,0.0,555819,北京麦当劳华清餐厅,0,1635,47
1411,54,0,69727589,7.0,20.0,2128298,南京卫岗龙宫,0,10,0
1412,60,0,90398645,0.0,0.0,1212099,花鼠鲜花(北京),0,119,47
1413,38,0,2339536,3.0,0.0,802986,麻辣香锅,0,1367,42
1414,54,0,69775257,3.0,0.0,1485412,农村果园水果切（中关村店）,0,254,48
1415,30,0,76688066,5.0,20.0,2304526,九道茶餐厅（六道口店）,0,24,0
1416,103,0,14199250,0.0,0.0,481095,优优尚品裸蛋糕,0,105,48
1417,30,0,69269701,6.0,30.0,1515976,众惠利达超市,0,28,50
1418,75,0,90562264,16.0,180.0,2335637,山东人海鲜,0,14,44
1419,43,0,58611824,5.0,0.0,2273425,悦宴酒楼,0,120,47
1420,40,0,80527917,0.0,0.0,2074829,天天水业,0,11,0
1421,56,0,58454864,0.0,188.0,779733,每实蛋糕（北京店）,0,2,0
1422,53,0,39928597,5.0,59.0,481118,比萨家族（天通苑店）,0,879,47
1423,79,0,59729580,36.0,159.0,137597,哈哈镜（双井店）,0,363,48
1424,31,0,3315835,3.0,25.0,372010,老西安小馆,0,27,50
1425,82,0,67243637,20.0,0.0,1160640,海云祥海鲜水产行,0,187,47
1426,75,0,15112192,30.0,120.0,150883,食尚比萨,0,468,47
1427,30,0,90043799,3.0,15.0,2205684,好记腊汁肉夹馍,1,53,44
1428,55,0,76939982,7.0,0.0,2001041,Hi味花甲（中关村店）,1,0,0
1429,57,0,8946485,5.0,20.0,1966322,美时中式面馆,1,0,0
1430,40,0,23626342,0.0,59.0,888356,靖天酒城,0,2,0
1431,56,0,73408087,30.0,100.0,1749736,嗨到爽麻辣私房,0,27,50
1432,60,0,52622967,0.0,0.0,783643,妮依然品牌鲜花店(北京),0,7,0
1433,57,0,67425592,8.0,300.0,661517,榴芒来啦千层蛋糕,0,1828,46
1434,55,0,18230232,3.0,19.0,1537484,哈里老伯伯现烘蛋糕店（圣熙8号店）,0,16,0
1435,30,0,5597966,7.0,15.0,341095,驴肉火烧刀削面馆,0,158,48
1436,50,0,18105494,30.0,300.0,146136,德克士（回龙观店）,0,1221,46
1437,56,0,69641998,10.0,0.0,1890508,燕澜坞 • 鲜炖燕窝,0,13,0
1438,89,0,76269627,50.0,88.0,1874955,美鲜花蛤,0,173,49
1439,114,0,48011722,13.0,0.0,697071,曹记海鲜水产行,0,131,49
1440,57,0,90417504,45.0,0.0,2279107,非尝不可（小龙虾海鲜）,0,268,47
1441,67,0,69694708,16.0,78.0,1604607,欣丹鲜果,0,668,49
1442,183,0,27034714,41.0,0.0,1576047,Miss Mousse精选法式甜品（三里屯SOHO店）,0,428,48
1443,50,0,76084132,40.0,50.0,1937157,壹手盐帮（家常菜·冒菜）,0,434,44
1444,56,0,59291362,0.0,0.0,1168045,纽罗宾（北七家店）,0,49,50
1445,70,0,23988564,20.0,0.0,251870,AJ麻辣海鲜订制,0,198,48
1446,53,0,23201528,20.0,0.0,194440,辣溢有道,0,858,45
1447,57,0,76827153,7.0,15.0,1952733,稻香村（苏州街超市发店）,0,77,49
1448,56,0,50516983,7.0,120.0,571297,嘎嘎辣鸭脖,0,10,0
1449,91,0,23864757,26.0,0.0,345057,果實,1,283,48
1450,58,0,74493809,20.0,0.0,1793994,韩国炸鸡,1,143,50
1451,56,0,69261275,19.0,120.0,647286,壹心壹烘焙,1,0,0
1452,50,0,58039237,19.0,100.0,771690,非抠不可,1,191,46
1453,60,0,77342790,0.0,0.0,1970683,悠然花道,0,0,0
1454,62,0,21039073,0.0,0.0,511550,花千束品牌鲜花馆（北京）,0,697,49
1455,88,0,80536033,8.0,50.0,2078762,遇见榴莲千层蛋糕专门店（中关村店）,0,148,49
1456,68,0,76745191,20.0,86.0,1899210,禾重寿司,0,196,46
1457,55,0,32705389,7.0,20.0,2212086,Melt in意大利手工冰淇淋店（北京华联农大南路店）,0,2,0
1458,60,0,69315912,0.0,0.0,1533090,花鼠鲜花（凯旋大街）,0,20,49
1459,65,0,71003447,0.0,0.0,1696019,生日聚汇蛋糕坊,0,48,44
1460,34,0,20707107,5.0,20.0,1152533,十七城重庆小面,0,85,49
1461,39,0,75110565,4.0,15.0,1849245,扶栏迷粉（宇宙中心店）,0,252,46
1462,42,0,66815645,5.0,20.0,1043642,椒鸣椒麻小馆,0,1067,48
1463,56,0,72356210,20.0,138.0,1719075,新开蔬菜果园,0,4,0
1464,60,0,79621537,0.0,0.0,2053968,花落谁家（丰台店）,0,0,0
1465,56,0,72448722,0.0,0.0,1723534,好朋友蛋糕店,0,39,47
1466,30,0,516103,5.0,20.0,771644,多乐之日(五道口店),0,472,49
1467,30,0,2518099,5.0,40.0,1416955,鑫鑫胖胖烧烤店（韩式料理）,0,22,43
1468,78,0,8968261,15.0,48.0,428176,老李馕坑烤羊排(沙子口店),0,167,46
1469,44,0,73600363,3.0,0.0,1779741,元气健身餐,0,872,47
1470,78,0,90322704,35.0,0.0,2248454,优果定制（鲜果切）,0,376,47
1471,62,0,90972062,26.0,0.0,2116458,狂热龙虾节,0,52,49
1472,45,0,83525468,4.0,0.0,2170111,大饼小炒炖,1,134,49
1473,71,0,66881265,40.0,168.0,1040267,辣欢天麻辣香锅,1,250,47
1474,56,0,79269316,3.0,0.0,1649750,炒炒先生∙现炒快餐（密云店）,1,0,0
1475,56,0,75656638,5.0,58.0,1864517,牧羊人烧烤,1,2,0
1476,80,0,42174912,0.0,0.0,961094,千百味快餐,1,0,0
1477,60,0,66617669,0.0,0.0,995530,勿忘我鲜花（一间花房）,1,0,0
1478,56,0,13892022,15.0,150.0,613099,起司家甜品芝士蛋糕全城配送店,0,53,50
1479,56,0,57698567,35.0,0.0,2352854,汪星客萌犬主题餐吧,0,4,0
1480,65,0,17713532,20.0,500.0,247464,兄弟龙虾（管庄店）,0,255,43
1481,35,0,67500676,3.0,0.0,1203501,七盒饭（财智店）,0,3913,47
1482,58,0,67186433,16.0,0.0,1110692,CFB啤酒炸鸡（新街口店）,0,931,45
1483,31,0,2253070,5.0,20.0,1710437,千鹤居酒屋（五道口店）,0,58,47
1484,60,0,69315904,0.0,0.0,1533086,花鼠鲜花（南十里居店）,0,5,0
1485,60,0,69315804,0.0,0.0,1533038,花鼠鲜花（亚运村店）,0,5,0
1486,60,0,56799796,0.0,0.0,861506,花之恋鲜花店,0,10,0
1487,60,0,69315824,0.0,0.0,1533039,花鼠鲜花（东坝店）,0,1,0
1488,60,0,79464674,30.0,0.0,2032206,金丝语•花之苑,0,0,0
1489,45,0,59034391,0.0,25.0,779442,韩国炸鸡店（Call Dak）,0,400,48
1490,130,0,4196999,0.0,0.0,217053,维尔纳斯意大利手工艺蛋糕,0,959,48
1491,56,0,59215914,0.0,0.0,2211888,蝶恋坊蛋糕,0,22,0
1492,85,0,21675442,15.0,99.0,368411,味道大吉·火锅外卖,0,187,48
1493,64,0,50311406,5.0,0.0,311118,杨铭宇黄焖鸡米饭（北一街店）,0,120,39
1494,106,0,513712,25.0,0.0,628550,独门冲烤鱼烤串,0,83,45
1495,41,0,76923779,7.0,0.0,2304888,万合升,0,67,41
1496,56,0,90783662,70.0,20.0,2057468,鲜果奇缘批发配送中心,0,17,41
1497,30,0,23751920,5.0,25.0,1030540,渝新味,0,20,0
1498,56,0,69958081,2.0,20.0,1673115,食新食益-米饭套餐,1,0,0
1499,60,0,66617724,0.0,0.0,995554,勿忘我鲜花（恒泽花店）,1,0,0
1500,30,0,69737395,5.0,20.0,1886639,7分甜,1,38,50
1501,66,0,13885239,0.0,0.0,1043578,爱尚花艺,0,175,49
1502,40,0,58383889,6.0,0.0,735443,清泰华水业,0,40,42
1503,30,0,77012000,3.0,20.0,1948907,有味来小面（中式快餐）,0,35,44
1504,40,0,3339472,5.0,20.0,861539,木桶三国（中关村店）,0,160,42
1505,96,0,64401678,0.0,0.0,1175631,凯瑞思蛋糕·鲜花,0,84,49
1506,44,0,90398329,7.0,0.0,2269417,小煮夫鸭血粉丝汤（凉皮）,0,1655,45
1507,112,0,75122341,10.0,80.0,1832108,橙姑娘榴莲千层蛋糕,0,62,42
1508,34,0,65792270,3.0,25.0,880771,爱吾快餐,0,1101,47
1509,39,0,63187274,4.0,20.0,826772,本色生活健康餐,0,890,47
1510,32,0,512827,5.0,20.0,2032250,江南赋·醉爱杭州菜馆,0,23,0
1511,77,0,66795781,12.0,99.0,1026201,百果园水果超市（金源店）,0,129,47
1512,39,0,74574776,7.0,0.0,2304832,鲍师傅糕点,0,232,47
1513,35,0,82682304,3.0,15.0,2120322,杜氏麻辣烫,0,395,47
1514,56,0,16105051,32.0,0.0,2169972,百果园水果超市（鲜切）,0,48,46
1515,56,0,90923627,45.0,0.0,2365152,蛙辣哇啦川湘菜（苹果园店）,0,31,0
1516,72,0,90258224,50.0,199.0,2139371,珍品汇海鲜（京深海鲜旗舰店）,0,155,49
1517,56,0,68057653,0.0,0.0,1371125,阳澄湖大闸蟹专卖,0,0,0
1518,84,0,67264847,0.0,50.0,1145259,乐味乐道千层蛋糕,0,48,44
1519,30,0,8944428,5.0,20.0,344885,食立方（圣熙店）,0,9,0
1520,30,0,56867494,6.0,20.0,631880,coco都可（五道口地铁店）,0,192,47
1521,56,0,67802027,3.0,35.0,1106779,通鸡令-pizza（五道口店）,1,0,0
1522,56,0,68063227,0.0,0.0,1382356,峨眉山月腊肉炒饭,1,0,0
1523,40,0,21594029,30.0,500.0,2317499,堡酒珍葡萄酒（荟聚购物中心西红门店）,0,1,0
1524,70,0,77015134,5.0,20.0,1960283,羊小鲜儿（石景山店）,0,32,47
1525,56,0,90975956,22.0,68.0,2388065,爱米屋三文鱼日料,0,5,0
1526,44,0,90293429,5.0,0.0,2238754,老东北营养美食（中关村店）,0,807,43
1527,56,0,69739358,35.0,0.0,1672987,阳澄湖大闸蟹,0,10,0
1528,51,0,66104309,0.0,0.0,917780,爱尚炸鸡店,0,734,46
1529,30,0,24654040,5.0,30.0,841992,山西刀削面（精美盖饭）,0,150,45
1530,34,0,69998612,4.0,0.0,1672978,慕食（五道口店）,0,636,48
1531,56,0,2077405,0.0,0.0,2013889,甜风集烘焙生活馆,0,23,48
1532,31,0,4504628,5.0,20.0,471272,张师傅参鸡汤（五道口店）,0,134,49
1533,31,0,27000006,5.0,20.0,259442,微咖啡（We Coffee）,0,17,0
1534,44,0,67340702,6.0,20.0,1400944,西贝莜面村（北京五道口店）,0,1383,48
1535,55,0,82015127,7.0,30.0,2291020,兴旺开心超市,0,8,0
1536,56,0,66945012,20.0,50.0,1051699,果运来水果（新街口店）,0,3,0
1537,54,0,76271140,5.0,59.0,145931,比萨家族（回龙观店）,0,252,47
1538,56,0,79421516,10.0,100.0,2018959,橙姑娘榴莲千层蛋糕,0,16,0
1539,50,0,18216362,58.0,68.0,900675,世纪华联超市（豆瓣胡同店）,0,885,50
1540,43,0,57297262,3.0,20.0,670382,香送La Chanson（五道口站）,1,79,49
1541,40,0,74841341,7.0,75.0,2395771,凯达便民店,1,5,50
1542,40,0,74630099,6.0,50.0,1819756,水月观干果水果有机杂粮超市,1,3,0
1543,43,0,67266202,3.0,0.0,2131322,不二螺精品螺蛳粉,1,0,0
1544,52,0,48007869,6.0,20.0,543423,尚仔便当（五道口店）,1,0,0
1545,65,0,83431503,18.0,50.0,2159343,蓟门5号烧烤,1,122,46
1546,60,0,22110790,0.0,0.0,2032098,苗陆鲜花店（骑河楼店）,0,1,0
1547,34,0,65712689,3.0,0.0,868430,第一佳大鸡排（五道口店）,0,3834,48
1548,60,0,66878423,0.0,0.0,1039509,优美鲜花,0,4,0
1549,56,0,90524751,0.0,0.0,2325805,冰之优作法式雪域慕斯蛋糕店,0,10,50
1550,33,0,68135411,3.0,15.0,1442652,鲜粮卷饼王（五道口店）,0,357,48
1551,30,0,65695233,7.0,20.0,866263,满座儿(大屯路店),0,1615,47
1552,34,0,74594740,7.0,20.0,1802416,Oumuni韩式炸鸡（中关村店）,0,53,44
1553,118,0,69095525,10.0,88.0,846231,鲜之每日（金源店）,0,44,48
1554,37,0,17737795,7.0,15.0,97143,彩虹寿司（知春路店）,0,1077,46
1555,55,0,90453375,5.0,0.0,2291374,养香堂熟食&烤脑花（知春路店）,0,4,0
1556,60,0,32485387,0.0,0.0,502706,花渡鲜花,0,6,0
1557,56,0,21314662,29.0,180.0,489415,BONCAKE（北京店）,0,9,0
1558,50,0,74594840,30.0,78.0,1802381,e果e家广安门店,0,47,47
1559,40,0,83511215,3.0,15.0,2166498,凉皮先生（五道口地铁店）,0,1127,47
1560,56,0,24649498,4.0,25.0,255904,重庆霸王麻辣香锅,0,1968,45
1561,56,0,19002931,0.0,0.0,842482,菲尔蒂蛋糕生活艺术馆,0,0,0
1562,31,0,58023181,4.0,15.0,722950,优粮生活(五道口店),0,1356,47
1563,86,0,67824433,19.0,150.0,1295578,榴芒先生,0,288,47
1564,56,0,59027745,19.0,168.0,1117683,千层蛋糕,0,76,37
1565,56,0,19602736,10.0,170.0,211905,Dr.Cake烘焙坊,0,10,0
1566,89,0,71003844,0.0,0.0,1696350,生日聚汇蛋糕坊,0,83,50
1567,88,0,67511896,30.0,300.0,1190339,海魔王龙虾（日坛店）,0,80,47
1568,64,0,90488296,13.0,0.0,367806,疯狂烤翅,1,100,45
1569,56,0,66435049,25.0,100.0,964617,千福麻辣小龙虾烧烤,1,1,0
1570,71,0,16970509,0.0,80.0,138216,乌巢比萨主义主题餐厅（五道口店）,0,302,49
1571,75,0,75142440,0.0,0.0,2234859,鲜棠cake蛋糕,0,241,49
1572,60,0,21794136,8.0,0.0,1000569,欣欣花艺,0,0,0
1573,58,0,58310156,38.0,100.0,803361,炸鸡啤酒,0,573,49
1574,40,0,19138100,0.0,100.0,286913,好想你枣专卖店,0,3,0
1575,56,0,83619777,40.0,0.0,2186109,扬恩辣事（A慕涵）,0,3,0
1576,56,0,67620262,8.0,65.0,1238262,爱果者品质鲜果,0,8,0
1577,38,0,69618604,7.0,0.0,2282632,江小鱼儿酸菜鱼,0,883,46
1578,30,0,50487119,5.0,15.0,367817,初生记黄焖鸡米饭,0,262,41
1579,60,0,67523497,0.0,0.0,1211501,美丽契约鲜花（天怡鲜花分店）,0,0,0
1580,91,0,69157354,0.0,0.0,866211,颐佳榴莲千层蛋糕,0,685,49
1581,62,0,68993398,0.0,0.0,1446428,花田小匠鲜花,0,262,49
1582,56,0,75164820,0.0,0.0,1848467,晨菲蛋糕,0,19,0
1583,56,0,67978958,0.0,88.0,1405668,快买酒,0,0,0
1584,56,0,38084577,0.0,0.0,489365,奶油小森（苏州街店）,0,39,50
1585,67,0,45469047,5.0,35.0,344233,西门烤翅（西苑店）,0,196,45
1586,56,0,73602555,30.0,0.0,1780537,甜味生活甜品店,0,5,0
1587,56,0,76926102,45.0,200.0,1929843,活鱼（石榴园店）,0,7,0
1588,35,0,65874827,4.0,15.0,891986,山西人家刀削面,0,16,0
1589,81,0,17965554,4.0,20.0,1706854,沙县小吃（展春园店）,0,23,0
1590,70,0,90420981,12.0,30.0,1044358,井号夜宵（海淀店）,1,53,48
1591,56,0,83619698,15.0,80.0,2186093,老张●回头烧烤,1,78,0
1592,55,0,26969121,3.0,0.0,450139,果香缘水果蔬菜店,1,0,0
1593,50,0,62956107,9.0,45.0,1886816,蜜果の蜜制鲜饮,0,339,48
1594,40,0,6850984,8.0,0.0,2296352,烟酒超市,0,12,0
1595,31,0,79464159,5.0,20.0,2031999,bzo!（中关村店）,0,26,50
1596,56,0,75093262,0.0,0.0,1672261,小狐鲜（果切&生鲜 员工福利店）,0,24,0
1597,84,0,71004204,0.0,0.0,1696511,生日聚汇蛋糕坊,0,134,46
1598,84,0,36914726,30.0,0.0,401599,圣焰麻辣小龙虾,0,241,43
1599,30,0,67790988,3.0,15.0,1304086,春亮麻辣烫,0,2093,46
1600,67,0,77275843,0.0,0.0,489343,奶油小森（公主坟店）,0,48,0
1601,56,0,77012744,0.0,0.0,1949662,缘心蛋糕坊（五彩城店）,0,11,0
1602,40,0,22446893,10.0,200.0,922471,鸿福茶业,0,0,0
1603,37,0,23632610,4.0,0.0,229821,无名缘米粉（保福寺桥店）,0,820,46
1604,64,0,24006427,10.0,0.0,229264,麻辣村香锅•烤鱼,0,424,48
1605,56,0,80538751,18.0,66.0,2079629,东北大姐海鲜,0,0,0
1606,41,0,90024214,3.0,15.0,2197483,鲜粮卷饼王（中关村店）,0,365,49
1607,60,0,69078491,8.0,88.0,1463831,浪漫鲜花店,0,0,0
1608,60,0,90052140,0.0,0.0,2208949,幸福e站鲜花坊,0,40,49
1609,166,0,59090960,0.0,0.0,784026,艾咖啡蛋糕,0,197,50
1610,50,0,80878322,15.0,68.0,2092649,江同学烤蹄（中关村店）,0,160,47
1611,46,0,74612418,4.0,0.0,1852369,乾源鸭血粉丝汤·手拍粉,0,199,43
1612,57,0,69040142,18.0,65.0,2388743,面团（BHG百货阜成门店）,0,28,49
1613,60,0,69908882,0.0,0.0,1806629,维纳斯鲜花（北京海淀1店）,0,4,0
1614,49,0,90907531,7.0,0.0,2399270,35秒烤肉拌饭（知春路店）,0,5,0
1615,55,0,69848389,6.0,20.0,1645818,学YUAN366餐厅,1,0,0
1616,55,0,6797909,5.0,20.0,1811050,饭点儿1烤场,1,42,50
1617,60,0,23108422,0.0,0.0,229784,粉红玫瑰鲜花店,0,64,50
1618,38,0,69027105,5.0,10.0,1454247,品椒嗨辣（北京店）,0,490,47
1619,50,0,90528026,30.0,98.0,2327449,台湾风味张记鸭脖,0,29,49
1620,30,0,14727694,7.0,20.0,1075613,西部马华牛肉面（学院路餐厅）,0,976,47
1621,82,0,50665199,0.0,0.0,502620,鼎卉鲜花(总部店）,0,353,46
1622,30,0,23885653,5.0,20.0,1735753,咖啡陪你（林大店）,0,5,0
1623,72,0,69489061,45.0,0.0,1064034,阳澄湖大闸蟹（清蒸店）,0,50,33
1624,84,0,78977169,39.0,88.0,1992101,鳗鱼范儿MYFan,0,78,47
1625,50,0,67646321,30.0,50.0,1247605,超市发（万柳店）,0,268,48
1626,35,0,43557291,6.0,20.0,608347,香肠公主（中关村店）,0,1350,47
1627,67,0,76089267,20.0,0.0,19177,麻辣诱惑·麻辣小龙虾·麻小外卖,0,4551,47
1628,65,0,76308586,0.0,0.0,1875916,艳果鲜花店,0,184,49
1629,30,0,72450386,5.0,20.0,1724168,舌头小厨（六道口店）,0,233,46
1630,56,0,90490712,0.0,0.0,2308397,吉百式蛋糕坊,0,7,0
1631,60,0,79255923,0.0,0.0,2070949,花好约缘鲜花店,0,9,0
1632,60,0,90062687,6.0,150.0,2212704,京典尚东花艺工作室,0,0,0
1633,50,0,9952551,25.0,75.0,115046,四兴甜品,0,191,47
1634,71,0,4117988,5.0,26.0,868496,江依林烤串吧（五道口店）,1,1254,47
1635,44,0,13923757,0.0,0.0,2399315,花园美食城,1,27,50
1636,45,0,79431310,3.0,0.0,2023287,就是肉多,1,0,0
1637,61,0,66419374,50.0,238.0,960969,海鲜烧烤,1,718,44
1638,105,0,69341460,0.0,0.0,1225138,遇见千层蛋糕专门店,0,92,50
1639,60,0,78976753,0.0,0.0,1992091,aflower朝阳北路店,0,33,50
1640,56,0,19614645,0.0,0.0,2344722,吉祥如意蛋糕店,0,10,0
1641,35,0,82678905,7.0,20.0,2208995,水果先生（融科资讯大厦店）,0,155,50
1642,38,0,83060482,3.0,0.0,2131335,川味居(原重庆美食),0,190,43
1643,40,0,26945650,15.0,200.0,566629,富乐顿酒庄一酒到家,0,0,0
1644,79,0,77295984,10.0,80.0,2088307,冯层层古早味千层蛋糕,0,134,49
1645,35,0,69815615,5.0,20.0,1766908,故香思潮汕砂锅粥（清华店）,0,688,47
1646,50,0,58677804,20.0,30.0,11651,洋洋生活超市（知春路店）,0,160,46
1647,31,0,58531773,6.0,20.0,368058,吉吉熊比萨(五道口店),0,156,48
1648,144,0,38205908,10.0,80.0,608656,橙姑娘榴莲千层蛋糕,0,347,47
1649,172,0,38320931,0.0,0.0,605710,48时cake千层,0,60,50
1650,56,0,77289591,0.0,0.0,1964688,亲758烘焙艺术工坊,0,8,0
1651,36,0,21302891,5.0,40.0,1194447,阿咪啄啄,0,7,0
1652,39,0,83473328,3.0,0.0,2150788,华莱士,0,1738,45
1653,50,0,80900396,20.0,150.0,2093015,内蒙碳烤风干牛肉干,0,54,50
1654,44,0,83525974,7.0,30.0,2170617,江同学烤蹄(五道口店),0,197,49
1655,31,0,21769530,3.0,0.0,838373,乙味屋（林大店）,0,23,43
1656,60,0,90042046,0.0,0.0,2204694,槿漫花卉,0,26,50
1657,49,0,79232715,0.0,20.0,1996128,11CAKE,0,97,50
1658,55,0,77272732,6.0,20.0,1960522,全时汇超市,1,0,0
1659,56,0,69322404,35.0,128.0,1538016,北京果酷有约水果超市（丰台店）,1,85,45
1660,58,0,9013727,13.0,40.0,632469,东北老家烧烤,1,383,47
1661,68,0,90310815,31.0,68.0,2243315,日韩料理寿司,0,106,43
1662,37,0,58275431,3.0,20.0,834887,王婆大虾（圣熙八号店）,0,77,50
1663,52,0,90063338,5.0,4.0,1887179,熊小姐酸辣粉（粉＊面）,0,1528,46
1664,30,0,83522105,5.0,15.0,2170579,黄焖鸡米饭（畅春园）,0,91,47
1665,37,0,8078860,3.0,20.0,1802627,老北京冰糖葫芦,0,71,49
1666,56,0,20953653,10.0,99.0,1676507,蛋糕博士烘焙公馆（莲花桥店）,0,19,0
1667,34,0,67616965,5.0,20.0,1442409,阿福冰室（五道口店）,0,401,49
1668,117,0,5586117,0.0,300.0,1156873,Secrets From Africa,0,32,48
1669,39,0,79416367,4.0,15.0,2023137,食力派简餐(黄焖鸡米饭&盖饭王),0,1240,45
1670,50,0,80619907,5.0,30.0,2096823,叶小叶（商务茶）,0,4,0
1671,149,0,57447829,0.0,0.0,581635,SaintTreasureLe蛋糕,0,599,49
1672,64,0,90329836,31.0,98.0,2243230,挪威三文鱼专卖,0,173,50
1673,31,0,3464671,5.0,15.0,2384841,老杨家炉包,0,102,47
1674,35,0,67460383,5.0,20.0,1844357,韩时烤肉(五道口店),0,605,47
1675,89,0,66388888,19.0,188.0,982425,EYE TOUCH甜品店,0,153,46
1676,56,0,32738585,0.0,0.0,489132,奶油小森（知春路店）,0,13,0
1677,60,0,67934489,0.0,0.0,1511731,爱花苑鲜花速递,0,5,0
1678,56,0,82684949,20.0,0.0,2239363,麻辣诱惑·小龙虾外送（上地店）,0,26,47
1679,75,0,90294805,20.0,0.0,2239362,麻辣诱惑·小龙虾外送（清华店店）,0,125,46
1680,56,0,90482779,13.0,0.0,2304481,海鲜惠（大闸蟹）,1,5,0
1681,55,0,79706888,3.0,20.0,2066727,田野小碗菜,1,0,0
1682,55,0,45344515,5.0,38.0,1696572,饭点儿3烤场,1,244,47
1683,55,0,43882490,6.0,20.0,2261074,程果园超市,1,0,0
1684,51,0,90420062,12.9,0.0,2282918,小张烧烤店,1,130,47
1685,84,0,2758504,35.0,0.0,1366568,簋街麻小.龙虾外卖,1,155,44
1686,63,0,90371547,0.0,0.0,2261095,鲜花婚庆,0,10,50
1687,56,0,18555716,0.0,0.0,2369326,味美多蛋糕坊（太月园店）,0,10,0
1688,60,0,50769048,0.0,0.0,744629,圣思汀花店,0,2,0
1689,78,0,57289598,46.0,150.0,1145657,村上一屋日料寿司,0,1543,48
1690,32,0,70598740,7.0,0.0,1687912,潘师傅红烧肉,0,1,0
1691,56,0,77275834,0.0,0.0,489096,奶油小森（双井店）,0,28,0
1692,32,0,58207001,5.0,28.0,853493,聚点串吧（五道口店）,0,155,45
1693,56,0,75154099,3.0,0.0,1844386,Wuli花甲（五道口店）,0,257,45
1694,116,0,65671433,25.0,180.0,862102,虾蟹情,0,112,47
1695,60,0,68056862,0.0,0.0,1370466,草木时空鲜花,0,26,50
1696,34,0,50666929,6.0,20.0,436287,小厨小菜（中关村店）,0,5535,45
1697,88,0,67846538,39.0,0.0,1327728,红虾馆.小龙虾海鲜,0,782,42
1698,55,0,5650958,6.0,20.0,2321813,汪汪星萌宠物店,0,1,0
1699,54,0,74946833,3.0,20.0,2352156,全时便利店,0,27,0
