origin,destination,count
65504764,57297262,11
65504764,67328901,14
65504764,67968833,10
65504764,68135411,12
65504764,68164162,10
65504764,68184085,9
65504764,69419758,9
65504764,69510868,9
65504764,69804142,9
65504764,69868323,14
65504764,73600496,9
65504764,83596902,13
65504764,90063338,9
80541970,83473328,22
69757980,32843115,13
69757980,48692261,10
15992876,1754941,12
15992876,2273797,10
15992876,2416345,14
15992876,2660929,12
15992876,2900014,11
15992876,5284183,16
15992876,6112313,9
15992876,16006122,9
15992876,17887879,15
15992876,18278997,14
15992876,67340702,10
45329931,1754941,9
45329931,23365518,10
5540268,23302613,12
5540268,43561400,9
3699124,512933,10
3699124,67112072,9
32324803,4233334,9
32324803,21819731,10
32324803,22030140,14
32324803,23048502,12
32324803,23869120,13
32324803,24649498,11
32324803,65792270,11
32324803,66073781,11
32324803,66649629,12
32324803,67255663,10
32324803,68063227,9
32324803,69209162,9
32324803,69894203,15
32324803,73503896,12
2379367,516103,20
2379367,67616965,11
2379367,69691581,9
57477733,514404,9
57477733,2253889,11
57477733,4504628,12
57477733,5306282,15
57477733,5436342,9
57477733,6040805,9
57477733,58331899,13
57477733,59034391,9
57477733,67328901,9
57477733,67616965,11
74590317,513406,11
74590317,514404,9
74590317,2900014,9
74590317,4173325,14
74590317,16006122,11
74590317,18039986,9
74590317,18278997,13
74590317,19141812,9
74590317,45469047,9
74590317,58023181,9
74590317,65680538,9
19221001,17726841,10
19221001,18025909,11
19221001,23933026,10
19221001,58670973,10
27152345,19222777,9
27152345,22414383,9
27152345,32843115,10
27152345,65682077,9
27152345,81756562,9
27137205,19141812,9
19222777,27152345,9
19222777,48010393,12
59272432,2410459,10
59272432,66731457,10
59272432,67356614,10
59272432,68062782,10
59272432,68203905,10
59272432,69027105,9
59272432,69894203,10
59272432,90403282,10
27137205,19141812,9
5436342,514404,13
5436342,516103,10
5436342,2404204,10
5436342,2900014,9
5436342,6112313,17
5436342,8988572,13
5436342,17812756,14
5436342,57297262,9
5436342,57477733,9
5436342,58198003,10
5436342,58331899,10
5436342,59125196,11
5436342,65712689,10
5436342,66815645,9
5436342,67616965,14
5436342,69510868,10
21015130,2404300,10
21015130,2524246,9
21015130,3101473,9
21015130,4233334,14
21015130,5928428,10
21015130,15093873,16
21015130,19141812,10
21015130,21819731,13
21015130,22030140,11
21015130,58711762,9
21015130,65712689,10
21015130,65792270,10
21015130,67731529,11
21015130,68135411,10
21015130,69201411,9
79259584,23115510,12
79259584,67758103,10
68164162,2404204,14
68164162,6112313,10
68164162,17812756,14
68164162,65504764,10
68164162,67616965,13
68164162,69510868,9
45304045,66571319,9
45304045,67994825,9
45304045,69027105,9
45304045,90403282,16
73503896,24795487,11
73503896,32324803,12
73503896,48175679,10
73503896,58670973,15
73503896,65792270,18
73503896,66073781,10
73503896,66649629,10
73503896,67174801,9
73503896,67255663,13
73503896,67790988,9
73503896,68063227,10
73503896,68203905,10
73503896,69084228,9
73503896,69209162,13
73503896,69894203,12
73503896,71658492,9
73503896,73622292,19
73503896,76761396,9
73503896,79679923,9
73503896,83622471,11
73503896,90110669,11
22899351,2900014,9
22899351,17887879,9
22481733,21909401,9
22481733,22030140,14
22481733,23869120,16
22481733,24795487,15
22481733,27508021,14
22481733,48175679,13
22481733,50292923,13
22481733,58711762,9
22481733,59115286,13
22481733,59407592,16
22481733,67500676,10
22481733,68063227,10
22481733,68074685,9
22481733,69485553,9
22481733,76761396,10
22481733,90105828,11
23355879,18105494,21
8819555,514404,15
8819555,2900014,10
8819555,6099929,12
8819555,15093873,9
8819555,17664781,11
8819555,19141812,9
8819555,32565422,12
8819555,65712689,10
43561400,5540268,9
43561400,22414383,11
43561400,23302613,13
43561400,32843115,9
43561400,48007467,29
43561400,50666929,19
43561400,57177871,15
43561400,65682077,10
43561400,73556825,12
43561400,91079939,10
15093873,512619,11
15093873,514404,9
15093873,2416345,11
15093873,2471557,9
15093873,3101473,10
15093873,4294925,10
15093873,5928428,9
15093873,5989921,9
15093873,6099929,10
15093873,8819555,9
15093873,14740147,9
15093873,17664781,16
15093873,19141812,11
15093873,21015130,16
15093873,21819731,9
15093873,27508021,9
15093873,57161449,9
15093873,58198003,15
15093873,58531773,10
15093873,59125196,17
15093873,63187274,9
15093873,65504764,10
15093873,65712689,9
15093873,66325573,10
15093873,68135411,10
15093873,68184085,9
15093873,69215347,13
15093873,69510868,10
15093873,69998612,13
6099929,514404,18
6099929,2056255,12
6099929,2273797,9
6099929,2471557,9
6099929,2524246,10
6099929,2900014,15
6099929,3172144,20
6099929,4107001,15
6099929,4504628,9
6099929,5284183,9
6099929,5989921,11
6099929,8819555,12
6099929,8988572,12
6099929,15093873,10
6099929,17664781,12
6099929,18278997,9
6099929,57161449,10
6099929,58023181,10
6099929,58331899,14
6099929,59125196,16
6099929,67340702,9
6099929,67616965,11
6099929,69510868,9
6099929,69815615,11
69510868,514404,11
69510868,2339536,9
69510868,5436342,10
69510868,6099929,9
69510868,6112313,17
69510868,8988572,15
69510868,15093873,10
69510868,17812756,15
69510868,56569601,17
69510868,57297262,12
69510868,58198003,9
69510868,65504764,9
69510868,67255663,9
69510868,67616965,9
69510868,67630485,13
69510868,68164162,9
69510868,69843984,13
27508021,2410459,9
27508021,4173325,11
27508021,15093873,9
27508021,22481733,14
27508021,54020858,9
27508021,91079939,10
21142290,2938852,10
21142290,18593960,16
21142290,66815645,9
67174801,24649498,11
67174801,25054648,14
67174801,37772967,10
67174801,48175679,13
67174801,66073781,9
67174801,66731457,10
67174801,67112072,9
67174801,67255663,13
67174801,67790988,15
67174801,69209162,11
67174801,69419758,9
67174801,73503896,9
2404162,5306282,14
2404162,67616965,11
66274137,2404204,9
66274137,2900014,12
66274137,6040805,11
66274137,59125196,9
67758103,23115510,12
67758103,69141484,10
67758103,69485553,12
67758103,76761396,17
67758103,79259584,10
67758103,79416367,9
67758103,83589318,9
67698114,68135411,9
19224985,2339536,10
19224985,69894203,9
19224985,79416367,9
19224985,79679923,13
67328901,511694,9
67328901,514404,18
67328901,2056255,12
67328901,2242231,9
67328901,2253889,9
67328901,3157528,22
67328901,3172144,10
67328901,4107001,11
67328901,4504628,12
67328901,5306282,10
67328901,57297262,10
67328901,57477733,9
67328901,58331899,11
67328901,59125196,12
67328901,65504764,14
67328901,65680538,9
67328901,67227618,9
67328901,67731529,13
67328901,67968833,10
67328901,68184085,9
67328901,69181394,10
67328901,69815615,9
67328901,73577263,9
67328901,83622471,9
2273797,514404,9
2273797,516103,9
2273797,2471557,13
2273797,6099929,9
2273797,15992876,10
2273797,17664781,10
2273797,17887879,9
2273797,65680538,11
2273797,67340702,12
2273797,68074685,10
17233383,2339536,10
17233383,24649498,11
17233383,58198003,14
17233383,69084228,10
17233383,91079939,11
67994825,2410459,10
67994825,45304045,9
67994825,66184946,23
67994825,66571319,15
67994825,67356614,23
67994825,69027105,16
67994825,83622471,10
67994825,90403282,27
23115510,67758103,12
23115510,68173953,10
23115510,73600496,10
23115510,76761396,14
23115510,79259584,12
23115510,79615258,9
2660929,2410459,10
2660929,2899978,15
2660929,2900014,9
2660929,4282712,12
2660929,4684388,9
2660929,6040805,11
2660929,15992876,12
2660929,17887879,12
2339536,17233383,10
2339536,17726841,10
2339536,19224985,10
2339536,24649498,14
2339536,65712689,10
2339536,69510868,9
39928597,76271140,10
3315835,8944428,9
3315835,19107806,9
3315835,23183794,10
3315835,69087720,9
5597966,24654040,23
5597966,32774211,9
18105494,23355879,21
23201528,69843608,10
20707107,58198003,10
75110565,5306282,9
75110565,18673674,9
75110565,58198003,10
75110565,58331899,11
75110565,66815645,9
75110565,68210945,12
75110565,69215347,11
75110565,69804142,10
75110565,69998612,11
75110565,75154099,9
75110565,76085946,10
75110565,77003562,10
75110565,90063338,15
66815645,514404,11
66815645,2524246,11
66815645,3172144,17
66815645,5436342,9
66815645,16006122,9
66815645,18593960,10
66815645,21142290,9
66815645,21819731,9
66815645,58198003,11
66815645,59125196,13
66815645,65712689,10
66815645,69419758,9
66815645,69894203,9
66815645,75110565,9
516103,511694,11
516103,1754941,13
516103,2056255,9
516103,2273797,9
516103,2379367,20
516103,2404204,13
516103,4684388,10
516103,5306282,12
516103,5436342,10
516103,17850191,9
516103,18278997,9
516103,18673674,18
516103,25034529,11
516103,57297262,10
516103,65680538,17
516103,66467642,9
516103,67616965,18
516103,69691581,13
516103,90063338,10
73600363,27289045,15
73600363,58757173,14
73600363,63187274,15
73600363,66548422,20
73600363,67968833,35
73600363,73577263,11
73600363,79604364,25
73600363,83596902,21
42174912,48175679,10
42174912,59115286,12
67500676,22481733,10
67500676,48007467,11
67500676,68063227,10
67500676,69868323,9
67500676,76761396,11
59034391,2253889,9
59034391,3157528,10
59034391,5306282,12
59034391,56569601,10
59034391,57477733,9
59034391,59125196,11
59034391,65974990,10
59034391,66104309,10
59034391,66632469,9
59034391,67731529,10
59034391,69087720,14
59034391,73577263,10
59034391,75154099,9
50311406,23302613,9
69958081,3101473,9
69958081,48007869,10
69958081,65792270,9
69958081,68184085,9
69958081,69868323,12
69958081,69894203,14
69958081,69998612,9
90398329,76761396,9
63187274,6112313,9
63187274,15093873,9
63187274,27289045,32
63187274,58023181,9
63187274,59125196,13
63187274,67968833,29
63187274,73577263,14
63187274,73600363,15
63187274,83596902,9
8944428,3315835,9
8944428,23183794,9
56867494,2404204,9
56867494,8988572,15
68063227,2900014,9
68063227,22481733,10
68063227,32324803,9
68063227,48175679,10
68063227,50292923,9
68063227,66731457,9
68063227,67500676,10
68063227,68062782,10
68063227,68074685,10
68063227,69215347,10
68063227,69419758,9
68063227,69894203,15
68063227,73503896,10
68063227,79679923,9
90293429,90097080,15
66104309,3668452,14
66104309,9085053,10
66104309,17965593,9
66104309,23099282,11
66104309,59034391,10
66104309,66038221,11
66104309,66731457,10
24654040,5597966,23
24654040,36912008,11
24654040,50487119,10
69998612,15093873,13
69998612,48007869,17
69998612,57161449,10
69998612,58531773,9
69998612,67616965,10
69998612,69215347,10
69998612,69868323,11
69998612,69958081,9
69998612,75110565,11
69998612,77003562,12
4504628,511694,13
4504628,2056255,10
4504628,2253889,11
4504628,2404204,9
4504628,3157528,10
4504628,5306282,17
4504628,6099929,9
4504628,57477733,12
4504628,58207001,12
4504628,58331899,9
4504628,59125196,12
4504628,59880422,9
4504628,65680538,11
4504628,66632469,10
4504628,67112072,12
4504628,67227618,11
4504628,67328901,12
4504628,67340702,10
4504628,67616965,18
4504628,68184085,9
4504628,69087720,11
4504628,69804142,11
4504628,69815615,14
4504628,72450386,9
27000006,66375821,10
67340702,2273797,12
67340702,2900014,10
67340702,3172144,10
67340702,4504628,10
67340702,5989921,11
67340702,6099929,9
67340702,14727694,9
67340702,15992876,10
67340702,25034529,9
67340702,58331899,10
67340702,65680538,33
67340702,65944578,12
67340702,66632469,9
76271140,39928597,10
57297262,516103,10
57297262,5436342,9
57297262,58531773,10
57297262,59125196,10
57297262,65504764,11
57297262,67328901,10
57297262,67616965,10
57297262,68184085,10
57297262,69510868,12
57297262,69894203,9
57297262,73577263,9
48007869,3101473,9
48007869,5284421,13
48007869,58531773,12
48007869,59125196,11
48007869,69215347,10
48007869,69868323,9
48007869,69894203,9
48007869,69958081,10
48007869,69998612,17
48007869,73600496,11
65712689,2339536,10
65712689,4117988,9
65712689,4233334,10
65712689,5436342,10
65712689,8819555,10
65712689,8988572,9
65712689,15093873,9
65712689,17726841,9
65712689,21015130,10
65712689,22030140,10
65712689,39641424,10
65712689,57161449,9
65712689,59296355,9
65712689,59407592,13
65712689,66815645,10
65712689,68074685,9
65712689,69843984,10
65712689,90105828,9
65712689,90555213,11
68135411,4294925,10
68135411,15093873,10
68135411,21015130,10
68135411,50624968,9
68135411,65504764,12
68135411,66615535,12
68135411,67698114,9
68135411,68184085,13
68135411,69894203,10
65695233,37772967,9
65695233,50487119,11
17737795,514404,12
83511215,68074685,9
24649498,2339536,14
24649498,5499610,20
24649498,17233383,11
24649498,21819731,9
24649498,22030140,9
24649498,23048502,10
24649498,24832961,9
24649498,32324803,11
24649498,37772967,11
24649498,48175679,10
24649498,66073781,13
24649498,67174801,11
24649498,68203905,10
58023181,514404,9
58023181,2416345,10
58023181,2900014,13
58023181,2938852,11
58023181,3172144,15
58023181,4107001,10
58023181,6099929,10
58023181,50624968,11
58023181,59125196,12
58023181,63187274,9
58023181,74590317,9
16970509,2253889,12
16970509,59880422,15
50487119,23892362,13
50487119,24654040,10
50487119,65695233,11
45469047,2410459,11
45469047,74590317,9
90420981,66985174,9
67790988,9085053,10
67790988,10330755,11
67790988,17965593,10
67790988,23048502,10
67790988,24795487,9
67790988,36912008,16
67790988,48175679,12
67790988,66073781,11
67790988,67112072,12
67790988,67174801,15
67790988,67255663,16
67790988,67731529,10
67790988,73503896,9
67790988,73622292,10
23632610,20781250,11
23632610,21909401,16
69027105,2410459,10
69027105,4173325,9
69027105,5311691,11
69027105,45304045,9
69027105,59272432,9
69027105,66184946,11
69027105,66571319,11
69027105,67356614,18
69027105,67994825,16
69027105,90403282,21
14727694,2404204,9
14727694,16006122,16
14727694,18278997,10
14727694,18593960,12
14727694,67340702,9
43557291,48007467,10
43557291,48692261,12
43557291,65682077,16
43557291,66429899,12
43557291,73556825,11
72450386,3157528,9
72450386,4504628,9
72450386,50624968,9
72450386,57161449,12
72450386,65974990,11
72450386,67112072,9
72450386,68184085,9
72450386,73577263,12
72450386,77003562,9
4117988,514404,9
4117988,2524246,10
4117988,3172144,10
4117988,4107001,9
4117988,17850191,10
4117988,58207001,10
4117988,59422510,11
4117988,65712689,9
4117988,69691581,9
4117988,90965180,17
69815615,1754941,9
69815615,4107001,10
69815615,4504628,14
69815615,5306282,9
69815615,6099929,11
69815615,17887879,9
69815615,58331899,28
69815615,65680538,11
69815615,67227618,14
69815615,67328901,9
69815615,67616965,14
58531773,15093873,10
58531773,48007869,12
58531773,57297262,10
58531773,58198003,9
58531773,59125196,10
58531773,66325573,11
58531773,69998612,9
58531773,83622471,10
83473328,67311683,9
83473328,67731529,14
83473328,69215347,10
83473328,79679923,11
83473328,80541970,22
90063338,516103,10
90063338,2253889,9
90063338,2404204,9
90063338,18593960,9
90063338,56569601,9
90063338,59422510,9
90063338,65504764,9
90063338,65944578,9
90063338,67112072,9
90063338,67616965,13
90063338,68074685,10
90063338,68210945,10
90063338,73391928,9
90063338,75110565,15
90063338,75154099,11
90063338,79623458,9
67616965,516103,18
67616965,2253889,10
67616965,2379367,11
67616965,2404162,11
67616965,2404204,19
67616965,4504628,18
67616965,5306282,17
67616965,5436342,14
67616965,6040805,10
67616965,6099929,11
67616965,6112313,10
67616965,8988572,14
67616965,17812756,21
67616965,18278997,9
67616965,18673674,14
67616965,21379842,13
67616965,22594842,9
67616965,25034529,13
67616965,40283174,10
67616965,57297262,10
67616965,57477733,11
67616965,58207001,9
67616965,58331899,13
67616965,59125196,12
67616965,67227618,10
67616965,68164162,13
67616965,68184085,10
67616965,69510868,9
67616965,69804142,12
67616965,69815615,14
67616965,69998612,10
67616965,83622471,13
67616965,90063338,13
79416367,19224985,9
79416367,67758103,9
79416367,69868323,9
79416367,76761396,12
79416367,79679923,13
67460383,5306282,12
67460383,58207001,10
45344515,66632469,11
45344515,67112072,10
58207001,2253889,11
58207001,4117988,10
58207001,4504628,12
58207001,5306282,14
58207001,59158340,9
58207001,59880422,9
58207001,67460383,10
58207001,67616965,9
75154099,59034391,9
75154099,75110565,9
75154099,83622471,10
75154099,90063338,11
50666929,43561400,19
50666929,48007467,17
50666929,57177871,9
50666929,73556825,11
22276735,18025909,9
22276735,32774211,15
4282712,2660929,12
4282712,6040805,9
4282712,17887879,11
18434371,27489486,15
48007467,32843115,9
48007467,43557291,10
48007467,43561400,29
48007467,50666929,17
48007467,57177871,10
48007467,67500676,11
48007467,73556825,15
4107001,514404,16
4107001,2056255,14
4107001,3157528,13
4107001,3172144,10
4107001,4117988,9
4107001,6099929,15
4107001,58023181,10
4107001,58331899,17
4107001,67328901,11
4107001,69215347,9
4107001,69815615,10
48007467,32843115,9
48007467,43557291,10
48007467,43561400,29
48007467,50666929,17
48007467,57177871,10
48007467,67500676,11
48007467,73556825,15
21819731,514404,12
21819731,2900014,10
21819731,3172144,14
21819731,4233334,12
21819731,5928428,9
21819731,5989921,9
21819731,15093873,9
21819731,21015130,13
21819731,24649498,9
21819731,25034529,9
21819731,32324803,10
21819731,50624968,10
21819731,56569601,10
21819731,58198003,14
21819731,66073781,10
21819731,66815645,9
21819731,67255663,12
21819731,69201411,9
6112313,514404,12
6112313,2404204,13
6112313,2524246,9
6112313,5436342,17
6112313,8988572,10
6112313,15992876,9
6112313,17812756,18
6112313,18673674,11
6112313,19322370,10
6112313,25034529,9
6112313,56569601,12
6112313,57161449,12
6112313,59125196,11
6112313,63187274,9
6112313,67616965,10
6112313,67630485,9
6112313,68164162,10
6112313,69510868,17
6112313,69843984,9
3157528,514404,9
3157528,2253889,13
3157528,4107001,13
3157528,4504628,10
3157528,5306282,12
3157528,59034391,10
3157528,59880422,10
3157528,67328901,22
3157528,67731529,9
3157528,69181394,10
3157528,72450386,9
21107781,65974990,10
21107781,67112072,9
21107781,68184085,11
23063625,8960371,16
23063625,68184085,9
511694,514404,9
511694,516103,11
511694,4504628,13
511694,67328901,9
511694,67968833,9
511694,83503879,9
57773173,48041462,9
57773173,69843608,10
